a23:30:52.0 28/11/2017,37.8751,-122.2601,2.90,93.30,0,0
a23:30:52.984 28/11/2017,37.8751,-122.2601,2.83,93.30,0,0
a23:30:55.0 28/11/2017,37.8751,-122.2601,2.18,93.30,0,0
a23:30:56.0 28/11/2017,37.8751,-122.2601,1.92,93.30,0,0
a23:30:56.984 28/11/2017,37.8752,-122.2601,2.20,93.30,0,0
a23:30:59.0 28/11/2017,37.8752,-122.2601,3.66,93.30,0,0
a23:31:0.0 28/11/2017,37.8752,-122.2601,2.07,93.30,0,0
a23:31:0.984 28/11/2017,37.8752,-122.2601,2.63,93.30,0,0
a23:31:3.0 28/11/2017,37.8752,-122.2600,2.89,93.30,0,0
a23:31:4.0 28/11/2017,37.8752,-122.2600,2.73,93.30,0,0
a23:31:4.984 28/11/2017,37.8752,-122.2600,2.95,93.30,0,0
a23:31:7.0 28/11/2017,37.8752,-122.2600,2.74,93.30,0,0
a23:31:8.0 28/11/2017,37.8752,-122.2599,2.67,93.30,0,0
a23:31:8.984 28/11/2017,37.8752,-122.2599,2.34,93.30,0,0
a23:31:11.0 28/11/2017,37.8752,-122.2599,2.56,93.30,1,0
aa23:31:14.0 28/11/2017,37.8752,-122.2599,1.45,93.30,1,0
a23:31:16.0 28/11/2017,37.8752,-122.2598,1.92,93.30,1,0
a23:31:18.0 28/11/2017,37.8752,-122.2598,1.94,93.30,1,0
a23:31:19.0 28/11/2017,37.8752,-122.2598,1.89,93.30,0,0
a23:31:24.0 28/11/2017,37.8752,-122.2597,2.67,93.30,1,0
a23:31:24.984 28/11/2017,37.8752,-122.2597,2.91,93.30,0,0
a23:31:26.0 28/11/2017,37.8752,-122.2597,3.55,93.30,0,0
a23:31:28.0 28/11/2017,37.8752,-122.2596,2.90,93.30,0,0
a23:31:28.984 28/11/2017,37.8752,-122.2596,2.92,93.30,0,0
a23:31:30.0 28/11/2017,37.8752,-122.2596,2.85,93.30,0,0
a23:31:32.0 28/11/2017,37.8752,-122.2596,3.23,93.30,0,0
a23:31:32.984 28/11/2017,37.8752,-122.2595,2.90,93.30,0,0
a23:31:34.0 28/11/2017,37.8752,-122.2595,2.93,93.30,0,0
a23:31:36.0 28/11/2017,37.8752,-122.2595,2.89,93.30,0,0
a23:31:36.984 28/11/2017,37.8752,-122.2595,2.96,93.30,0,0
a23:31:38.0 28/11/2017,37.8752,-122.2594,2.90,93.30,0,0
a23:31:40.0 28/11/2017,37.8753,-122.2594,3.05,93.30,0,0
a23:31:40.984 28/11/2017,37.8753,-122.2594,2.90,93.30,0,0
a23:31:43.0 28/11/2017,37.8753,-122.2593,2.60,93.30,0,0
a23:31:44.0 28/11/2017,37.8753,-122.2593,3.42,93.30,0,0
a23:31:44.984 28/11/2017,37.8753,-122.2593,2.52,93.30,0,0
a23:31:47.0 28/11/2017,37.8753,-122.2593,2.65,93.30,0,0
a23:31:48.0 28/11/2017,37.8753,-122.2593,3.15,93.30,0,0
a23:31:48.984 28/11/2017,37.8753,-122.2593,3.10,93.30,0,0
a23:31:51.0 28/11/2017,37.8753,-122.2592,2.64,93.30,0,0
a23:31:52.0 28/11/2017,37.8753,-122.2592,2.79,93.30,0,0
a23:31:54.0 28/11/2017,37.8753,-122.2592,2.90,93.30,0,0
a23:31:55.0 28/11/2017,37.8753,-122.2592,2.79,93.30,0,0
a23:31:56.0 28/11/2017,37.8753,-122.2591,3.22,93.30,0,0
a23:31:58.0 28/11/2017,37.8753,-122.2591,3.21,93.30,0,0
a23:31:59.0 28/11/2017,37.8753,-122.2591,2.78,93.30,0,0
a23:32:0.0 28/11/2017,37.8753,-122.2591,3.04,93.30,0,0
a23:32:2.0 28/11/2017,37.8753,-122.2590,1.44,93.30,0,0
a23:32:3.0 28/11/2017,37.8753,-122.2590,1.68,93.30,0,0
a23:32:4.0 28/11/2017,37.8753,-122.2590,1.83,93.30,0,0
a23:32:6.0 28/11/2017,37.8754,-122.2590,2.17,93.30,0,0
a23:32:7.0 28/11/2017,37.8754,-122.2590,2.35,93.30,0,0
a23:32:8.0 28/11/2017,37.8754,-122.2590,2.57,93.30,0,0
a23:32:8.984 28/11/2017,37.8754,-122.2590,2.34,93.30,0,0
a23:32:11.0 28/11/2017,37.8754,-122.2590,2.77,93.30,0,0
a23:32:12.0 28/11/2017,37.8754,-122.2590,1.94,93.30,0,0
a23:32:12.984 28/11/2017,37.8754,-122.2590,1.28,93.30,0,0
a23:32:15.0 28/11/2017,37.8755,-122.2590,2.48,93.30,0,0
a23:32:16.0 28/11/2017,37.8755,-122.2590,1.92,93.30,0,0
a23:32:18.0 28/11/2017,37.8755,-122.2590,1.92,108.60,0,0
a23:32:19.0 28/11/2017,37.8755,-122.2590,2.34,108.60,0,0
a23:32:20.0 28/11/2017,37.8755,-122.2590,2.51,108.60,0,0
a23:32:20.984 28/11/2017,37.8755,-122.2590,2.36,108.60,0,0
a23:32:23.0 28/11/2017,37.8756,-122.2590,2.23,108.60,0,0
a23:32:24.0 28/11/2017,37.8756,-122.2590,2.15,108.60,0,0
a23:32:24.984 28/11/2017,37.8756,-122.2590,2.13,108.60,0,0
a23:32:27.0 28/11/2017,37.8756,-122.2590,2.21,108.60,0,0
a23:32:28.0 28/11/2017,37.8756,-122.2590,2.06,108.60,0,0
a23:32:28.984 28/11/2017,37.8757,-122.2590,2.31,108.60,0,0
a23:32:31.0 28/11/2017,37.8757,-122.2590,1.95,108.60,0,0
a23:32:32.0 28/11/2017,37.8757,-122.2590,1.93,108.60,0,0
a23:32:34.0 28/11/2017,37.8757,-122.2590,1.93,115.80,0,0
a23:32:35.0 28/11/2017,37.8757,-122.2590,2.27,115.80,0,0
a23:32:36.984 28/11/2017,37.8758,-122.2590,1.81,115.80,1,0
a23:32:38.0 28/11/2017,37.8758,-122.2590,1.78,115.80,0,0
a23:32:40.0 28/11/2017,37.8758,-122.2591,1.67,115.80,0,0
a23:32:40.984 28/11/2017,37.8758,-122.2591,1.28,115.80,0,0
a23:32:42.0 28/11/2017,37.8758,-122.2591,1.23,115.80,0,0
a23:32:44.0 28/11/2017,37.8758,-122.2591,1.23,117.70,0,0
a23:32:46.0 28/11/2017,37.8759,-122.2591,0.66,117.70,0,0
a23:32:47.0 28/11/2017,37.8759,-122.2591,0.66,118.30,1,0
a23:32:48.984 28/11/2017,37.8759,-122.2591,0.57,118.30,1,0
a23:32:51.0 28/11/2017,37.8759,-122.2591,0.69,118.30,1,0
a23:32:52.984 28/11/2017,37.8759,-122.2591,0.74,118.30,1,0
a23:32:54.0 28/11/2017,37.8759,-122.2591,0.74,119.70,0,0
aa23:32:56.984 28/11/2017,37.8759,-122.2591,0.77,119.70,0,0
a23:32:58.0 28/11/2017,37.8759,-122.2591,0.77,120.60,0,0
a23:33:0.0 28/11/2017,37.8759,-122.2591,0.79,120.60,1,0
a23:33:2.0 28/11/2017,37.8759,-122.2591,0.83,120.60,1,0
23:33:3.0 28/11/2017,0.0000,-122.2591,0.83,120.60,0,0
aa23:33:6.0 28/11/2017,37.8759,-122.2591,0.86,120.60,1,0
a23:33:7.0 28/11/2017,37.8759,-122.2591,0.87,120.60,0,0
aa23:33:11.0 28/11/2017,37.8760,-122.2591,0.96,120.60,1,0
a23:33:12.984 28/11/2017,37.8760,-122.2591,0.97,120.60,0,0
a23:33:14.0 28/11/2017,37.8760,-122.2591,0.97,124.00,1,0
23:33:14.0 28/11/2017,37.8760,-122.2591,0.97,124.00,0,0
a23:33:18.0 28/11/2017,37.8760,-122.2591,0.98,124.00,1,0
a23:33:20.0 28/11/2017,37.8760,-122.2591,0.99,124.00,1,0
a23:33:20.984 28/11/2017,37.8760,-122.2591,1.00,124.00,0,0
aaaaaaaaaaaaaaaaaaaaaaa23:34:0.0 28/11/2017,37.8760,-122.2591,1.08,124.00,0,0
a23:34:0.984 28/11/2017,37.8760,-122.2589,2.32,124.00,0,0
a23:34:3.0 28/11/2017,37.8760,-122.2589,2.32,107.90,0,0
a23:34:4.0 28/11/2017,37.8760,-122.2589,3.04,107.90,0,0
a23:34:4.984 28/11/2017,37.8759,-122.2589,2.43,107.90,0,0
a23:34:7.0 28/11/2017,37.8759,-122.2589,2.43,117.30,0,0
a23:34:8.0 28/11/2017,37.8759,-122.2588,3.10,117.30,0,0
a23:34:8.984 28/11/2017,37.8759,-122.2588,3.20,117.30,0,0
a23:34:11.0 28/11/2017,37.8759,-122.2588,3.20,115.40,0,0
a23:34:12.0 28/11/2017,37.8760,-122.2588,2.67,115.40,0,0
a23:34:12.984 28/11/2017,37.8760,-122.2588,2.84,115.40,0,0
a23:34:14.0 28/11/2017,37.8760,-122.2587,2.76,115.40,0,0
a23:34:16.0 28/11/2017,37.8760,-122.2587,2.62,115.40,0,0
a23:34:18.0 28/11/2017,37.8760,-122.2587,2.50,115.40,0,0
a23:34:19.0 28/11/2017,37.8760,-122.2587,2.16,115.40,0,0
a23:34:20.0 28/11/2017,37.8760,-122.2587,1.85,115.40,0,0
a23:34:22.0 28/11/2017,37.8760,-122.2586,2.63,115.40,0,0
a23:34:23.0 28/11/2017,37.8760,-122.2586,2.83,115.40,0,0
a23:34:24.984 28/11/2017,37.8760,-122.2586,2.83,115.60,0,0
a23:34:26.0 28/11/2017,37.8760,-122.2586,3.01,115.60,0,0
a23:34:27.0 28/11/2017,37.8760,-122.2586,2.71,115.60,0,0
a23:34:28.0 28/11/2017,37.8760,-122.2586,3.39,115.60,0,0
a23:34:30.0 28/11/2017,37.8760,-122.2586,2.09,115.60,0,0
a23:34:31.0 28/11/2017,37.8761,-122.2586,2.46,115.60,0,0
a23:34:32.0 28/11/2017,37.8761,-122.2586,2.67,115.60,0,0
a23:34:34.0 28/11/2017,37.8761,-122.2586,1.78,115.60,0,0
a23:34:36.984 28/11/2017,37.8761,-122.2586,0.36,115.60,1,0
a23:34:39.0 28/11/2017,37.8761,-122.2586,0.49,115.60,1,0
a23:34:40.984 28/11/2017,37.8761,-122.2586,0.49,115.60,1,0
a23:34:43.0 28/11/2017,37.8761,-122.2586,0.47,115.60,1,0
a23:34:44.0 28/11/2017,37.8761,-122.2586,0.44,115.60,0,0
a23:34:44.984 28/11/2017,37.8761,-122.2586,0.38,115.60,0,0
a23:34:47.0 28/11/2017,37.8761,-122.2586,0.40,115.60,0,0
aa23:34:50.0 28/11/2017,37.8761,-122.2586,0.31,115.60,1,0
aa23:34:54.0 28/11/2017,37.8761,-122.2586,0.28,113.00,1,0
a23:34:56.0 28/11/2017,37.8761,-122.2586,0.31,113.00,1,0
a23:34:58.0 28/11/2017,37.8761,-122.2586,0.39,113.00,1,0
aa23:35:0.0 0/2/2081,37.8761,-122.2586,0.38,113.00,1,0
a23:35:2.0 28/11/2017,37.8761,-122.2586,0.33,113.00,1,0
a23:35:4.0 28/11/2017,37.8761,-122.2586,0.23,113.00,1,0
a23:35:4.984 28/11/2017,37.8761,-122.2586,0.17,113.00,0,0
a23:35:7.0 28/11/2017,37.8761,-122.2586,0.17,113.00,1,0
a23:35:10.0 28/11/2017,37.8761,-122.2586,0.32,113.00,1,1
a23:35:11.0 28/11/2017,37.8761,-122.2586,0.36,113.00,0,1
a23:35:12.0 28/11/2017,37.8761,-122.2586,0.36,113.00,0,1
aa23:35:14.0 28/11/2017,37.8761,-122.2586,0.30,113.00,0,0
a23:35:15.0 28/11/2017,37.8761,-122.2586,0.30,113.00,0,0
a23:35:16.0 28/11/2017,37.8761,-122.2586,0.18,113.00,0,0
a23:35:16.984 28/11/2017,37.8761,-122.2586,0.21,113.00,0,0
a23:35:18.0 28/11/2017,37.8761,-122.2586,0.21,113.00,0,0
aa23:35:20.984 28/11/2017,37.8761,-122.2586,0.16,113.00,1,0
a23:35:22.0 28/11/2017,37.8761,-122.2586,0.05,113.00,0,0
a23:35:23.0 28/11/2017,37.8761,-122.2586,0.18,113.00,0,0
aa23:35:24.984 28/11/2017,37.8761,-122.2586,0.18,113.00,0,1
a23:35:26.0 28/11/2017,37.8761,-122.2586,0.42,113.00,0,0
a23:35:27.0 28/11/2017,37.8761,-122.2586,0.37,113.00,0,0
a23:35:30.0 28/11/2017,37.8761,-122.2586,0.39,113.00,0,0
a
